Yıllık Ortalama Gelir,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Yıllık Ortalama Sepete Atılan Ürün Adedi,Cinsiyet_Kadın,Yaş Grubu_31-40,Yaş Grubu_41-50,Yaş Grubu_51-60,Yaş Grubu_>60,Medeni Durum_Evli,Eğitim Düzeyi_Doktora Ötesi,Eğitim Düzeyi_Eğitimsiz,Eğitim Düzeyi_Lise Mezunu,Eğitim Düzeyi_Ortaokul Mezunu,Eğitim Düzeyi_Yüksek Lisans Mezunu,Eğitim Düzeyi_Yüksekokul Mezunu,Eğitim Düzeyi_Üniversite Mezunu,Eğitim Düzeyi_İlkokul Mezunu,İstihdam Durumu_Emekli,İstihdam Durumu_Kendi İşinin Sahibi,İstihdam Durumu_İşsiz veya Düzenli Bir İşi Yok,Yaşadığı Şehir_Köy veya Kasaba,Yaşadığı Şehir_Küçük Şehir,Yaşadığı Şehir_Kırsal,En Çok İlgilendiği Ürün Grubu_Ev ve Mobilya,En Çok İlgilendiği Ürün Grubu_Giyim,En Çok İlgilendiği Ürün Grubu_Kozmetik,En Çok İlgilendiği Ürün Grubu_Spor Malzemeleri,Eğitime Devam Etme Durumu_Etmiyor
-0.4978107793920962,-0.8146941760525556,-0.9239019900002529,0.7218588294127593,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.5285428397852959,1.3838603862854721,0.500760705184987,-0.41462755899732456,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
2.8929167879824584,1.535736637489223,0.9150813253440482,0.8729613981379277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3.475043301572256,1.2799941224121267,1.122484032834763,0.4283945378383662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-0.4377717370144017,-0.5630382800759648,2.0694189393924494,1.1115179718548591,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.9844136774802148,-0.9084196271685089,-0.07329638898210192,-0.09675319274239473,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
0.6135556803998571,2.0628733635983107,0.4069426452979706,-0.6239754448727357,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
-0.5260716496238974,-0.8606235275230765,-0.8869028547237996,1.058388147703899,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.7063908599582722,-0.8874496486345979,0.06993944617569335,-0.7059197445508156,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.3279151153567246,-0.6266548295336337,-0.5961831467920806,-1.2039284043603862,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.962530456750696,0.8976731004961047,0.8857578821925731,0.4280241507351428,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.6836039103462749,-0.8885172572769795,-0.9953107899207662,0.5384248131383615,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.6540252717025502,1.6615136643517392,0.5236376267525974,-0.7491038385976002,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2.479249557110239,1.7085348769725899,1.1944237585145492,0.6128248586484514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1.64681694350741,1.5003282821491604,0.9841019542664323,0.3568576980292136,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.7581547235015618,-0.827219251253481,-0.605957508858776,-0.3687901740842427,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
-0.8206438724544691,-0.8830636086215584,-0.9962347644228035,0.5032676875820978,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-0.7382507492306263,-0.8331993067661988,-1.0118547877685853,0.9821845313085185,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.18756669729277,-0.7098181429317129,-0.6215849690598916,-1.037554776376855,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.12945242242111984,0.6952324088319007,-0.23666433904666068,0.573565614521955,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2.654528786872625,0.9602122747085516,1.4639674218927154,0.5555009207157242,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.6714952330016074,-0.9338827357507475,-0.963487157279344,0.778154879672935,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.6631664137463382,-0.5050955653841438,1.7680434204762594,1.7540641200229774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
-0.4242541173388415,-0.49890621296145327,1.657301103674467,1.2261962626337033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.7018814796347681,-0.873616531683541,-0.9761725203431415,0.4157894921854299,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1.8360097342012738,1.2476938357173863,1.2621352362703995,0.7286355375254947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.0110571066383962,-0.9021729346273781,-0.04956739796552053,-0.6757472726446679,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.110786928173216,0.5018599864537326,-0.3778134237056649,0.4722575226525909,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.47265820790655183,1.7055564127248513,0.5509158399505187,-0.40613256589120056,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
-0.890245393709746,-0.9200679414768802,-0.04883031782899265,-0.4747527550023819,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.5477489182735854,-0.9008270313617442,-0.883041242752292,0.7957691369638557,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-0.11579485100255918,-0.6367569783678438,-0.6565905039131483,-1.1688186203642394,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.38866893096247057,-0.5439889251574803,1.4705423766372085,1.0071667880843547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.9162499643699247,-0.8461771213933199,-0.5613994548534854,-0.16753571082769467,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-0.09277169346811169,0.904376643473333,-0.2179727378282153,0.7553239810916318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2.1038274548818467,1.0183038849202273,1.2236275601927913,0.823872877543898,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-1.0747534951646738,-0.8718633982389501,-0.12328798268337715,-0.38704312719315653,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.25381853933288145,-0.7774889300793206,-1.0213193899530333,-1.3686520466462786,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
-0.7348009723566751,-0.7403202891517477,-0.9810591696219924,-1.355974449604647,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.39387037346091075,-0.560819624090561,1.617972858817911,2.2259964061106214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.37894833055557403,-0.8539238919987887,-0.8496787464352962,0.4997136661748578,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2.7322313437651893,1.4331065520370043,1.1669540736988846,0.5862437384440221,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
-0.6661801795092965,-0.5300646067150774,1.678195373080791,1.0521615157452775,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1.7918802791737924,1.1638218905428122,1.199104163488211,0.6970365782575064,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.8132682858756608,-0.9075449208243438,0.03041899569334849,-0.3551022104526453,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.05392635248947431,0.8142530574733573,-0.21774591340726995,0.5204058682491708,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0.5734157353594591,1.869647901201111,0.3867007805022158,-0.3691433392613357,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.8974912242357849,-0.9247881973055,-0.653705475205709,-0.7719471847160947,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
0.5751396520637252,1.697844434038739,0.4948677843113377,-0.5487829450360614,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
-1.2526585495865687,-0.7953569629782029,-1.570428601848397,-1.4400444065608151,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.8472543660661475,-0.8251480593065563,-1.4007843958722734,-1.3689200719594399,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1.8158659179630916,1.0242654916101472,0.8861922537793168,0.5094059176723352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.828599871174395,-0.8978709082692701,-0.34684970256955144,-0.5027680763689323,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
0.6669126938398775,1.9326734067545184,0.47832722799050664,-0.4357277360152534,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
-0.9607401935470178,-0.7696169360688566,-1.2196174691804702,-1.392466252313952,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
-0.44328587297282807,-0.516215382920288,1.26902474506747,2.5715394811572136,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.0050404317954809,-0.7800989988393635,-1.1379722251845632,-1.2126808410808534,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0.683956219989149,1.60277871228541,0.3486338078697126,-0.48448196617248873,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1.868320748691485,1.0546248657787607,0.6676780534924495,0.550465258887071,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.11242787451196284,-0.6475309168024482,-0.5419482009048582,-1.1841269736736855,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
-0.36607011694901825,-0.6461424327739009,-0.6382699834518096,-1.1104410906897744,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.45480323025905256,-0.8915832441648095,-0.9356467249657326,0.23023947607802286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.5322060182487788,-0.7091463722078882,-0.5411262187374043,-1.1113768778665578,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.42286604660803134,-0.62101019567524,-0.5682852103822429,-1.117370636925709,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0.6145119538962199,1.5807269494122465,0.6698272543655829,-0.46253387407985985,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.5959152490423375,1.7789287634085382,0.4632530530684737,-0.1701842131199025,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
-0.7976600425067704,-0.8850666203353686,-1.1179575049844452,0.5939687523703635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.050083605476554195,0.8070391183710701,-0.2652241265784239,0.6300810850697026,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.7795390645189104,-0.8467424692616007,-0.910341184969665,0.7732044741257954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5582626680096859,1.4659740189686763,0.4438897679056085,-0.5333703334765417,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.4341400531905588,-0.49079103369604504,2.113480136970544,1.286380678858171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.18314197675328256,-0.6863617442381723,-0.5972123302531057,-1.1809065761792337,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.5609642558422941,-0.7630654491197335,-1.1150163434453613,-1.3678637812894436,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
-0.6208343789869994,-0.8869429758133052,-1.1815478740817829,-1.2620438027817782,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
-0.6164020737654508,-0.566545029488821,1.7838006925002534,1.9468963028083588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2347030057501537,-0.6324784148644217,-0.5859358065259616,-1.1504590402625543,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2.173816451931551,1.3656052161524337,1.02874579197941,0.4328034999510646,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.4683616680243943,1.28853056723027,1.1795285116539767,0.48453775304544217,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.5207474615981241,-0.5079581698991372,1.8534549685880843,1.1457864668265478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
-0.3076013496749517,-0.4941564968372449,2.4843686672800986,2.423103950505484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.7255769255420746,-0.48414195918676894,1.2704796735350743,2.3415750784049667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.5828137294893255,1.591760723960072,0.17960043457460276,-0.38802298237530297,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
-0.9058480664397894,-0.8118524218886329,-0.978373281294008,-1.329625815053461,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1.670500932300537,1.3194640770048622,0.8776713826235836,0.09015406691540016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.6892715760503666,-0.8459446011622372,-0.9357360280397582,0.8389160026926645,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.035562840429840314,0.8403134511647486,-0.25806568313733363,0.04172131904087344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
-1.0242001342181548,-0.7095052053602896,-1.2636156066410498,-1.3827196859765793,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
-0.9343422550595397,-0.8726867263087741,-0.627768365176469,-0.1429415272297702,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.02600965579705435,0.5496372334102587,-0.05512775959072746,0.7309300726848534,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.45337414291470457,-0.770027031166519,-1.3464973781000922,-1.471047797753442,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.3375344799429566,-0.44534877207900264,2.112871043172304,0.930308708722855,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
-0.7396379881397486,-0.8339657600907273,-0.8603539875819204,0.616352392520225,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-1.1535055836605355,-0.8280633238103101,-1.1890353466373837,-1.3083048534236337,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
-0.7439949260272669,-0.7580529864288613,-1.5575806383782451,-1.4334965629842447,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
-0.7725178226152758,-0.880339993980638,-0.14634163184634583,-0.8765911217651065,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0.6530156155738399,1.4910115245079851,0.6785400382057591,-0.3993839061987308,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
-0.6217815352806486,-0.7955301424600915,-1.4152467649334282,-1.3417104029543256,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
-0.6459592738048204,-0.5110198732264196,2.070988989305059,1.4425601424442447,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
-0.14549062815128766,0.7671572192852666,-0.4425400157478605,0.8258347139000006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.6700373736685743,-0.8227678369941227,-0.9735342194914938,0.6078855883271019,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.8964754286443388,-0.8760689046340526,-0.16088967995252493,-0.7530458028808996,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.5389466092878455,-0.7910783911759737,-1.3454282444516623,-1.244847335394573,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.0008115082372691054,0.6197096905894105,-0.21733856609758948,0.5017690668588205,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
-0.4278440497538699,-0.4652842772032027,2.1003390003842273,1.8979943454419483,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.8193265892057098,-0.918524287141292,-0.25117635487586865,-0.5455379011301454,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.654626726065125,1.3968176234400616,0.725683639912059,-0.6308323622443747,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
-0.1409683420405362,-0.7809810749291198,-1.0717596128798175,-1.3845352389313146,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0.6435442674704343,1.8310147414460218,0.41868722023122956,-0.4029359843875112,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.6672582225410093,-0.8900930190168068,0.026164888104511966,-0.5758070973275581,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.5759882958856805,-0.7937654628535007,-1.0474122375771056,-1.3278783256382887,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.5504191826894932,-0.6515940290395101,-0.5132760033798878,-1.1489843864710603,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.9478329990550528,-0.7604363645930065,-0.6383773293955608,-1.2006633493695726,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0.07178002912416784,-0.6787492037649618,-0.6104691634734455,-1.1244909701206736,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
-1.000768355127929,-0.7774111370694339,-1.3664339438715312,-1.33195597609925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.055666114586558665,1.130677390637899,-0.11180443845279715,0.7053915162340425,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.3586282232020909,-0.7973741965387983,-1.2880806448336224,-1.327641396928939,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
-0.8477615257985797,-0.8836275640635981,-0.19587205161580998,-0.4994453593632336,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-0.07988393622876758,0.8997474095756571,-0.26862019487879496,0.5686772872109073,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.4327104455878622,-0.5097165195184012,1.6967661935210048,1.8205166185697228,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.49420561878750396,-0.7927870949228211,-1.3045968901693552,-1.3725785712318415,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
-0.4235797003732849,-0.6948228827719254,-1.359035884079371,-1.3935937147420572,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
-0.023132783082262503,0.4427434223624986,-0.2475501394388628,0.3329021343487547,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
0.11410648591227152,-0.6368609617423835,-0.6705347494212958,-1.1206832626059988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2.2311193028190464,1.4129720972751771,0.9303687235032048,1.08320152652696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.8692284190055718,-0.8639498853222373,-0.1231358586380011,-0.14715715311467786,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.1480185757099661,-0.6647493737256979,-0.6581563459898678,-1.1919923970313793,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
-0.841585766814422,-0.8857614972196796,-0.21506486746333917,-0.7163506869067015,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1.9890620717415648,0.9972488115479511,0.9443626209494734,0.859085171932359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0.5683343269077265,1.582767792350481,0.47437301052930375,-0.3023485748690194,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
-0.7010037420082198,-0.7798455345111991,-1.3994632041507047,-1.3347181329409858,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.7911251920629366,-0.7600924876697944,-1.3737471642714367,-1.3932117667271502,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.4212621509825301,-0.8573924116201088,-0.8631205422794591,0.2595890512463536,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.10118966782072294,-0.703934561279383,-0.5732203536547774,-1.1892545313942864,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1.844006226926557,1.458999302519317,1.2180155248801119,0.22881830896858335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
-0.03526732126987735,0.7812355600265571,-0.24821852445834353,0.42727175598814754,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
-0.6964358350420784,-0.8231495821826715,-1.000688989219127,0.7598995744461283,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.6482643972986003,-0.7203794496985569,-1.4190974546395012,-1.2323094932302479,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.8401806381091117,-0.8155456136912839,-0.4777748937083135,-0.40500248083417406,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
-0.4829008779625352,-0.5090049171153024,1.7730785561573472,1.1074019461608187,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.10960890186452037,0.44266586930391855,-0.2705512965983857,0.838099390460085,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.11361447609947968,-0.6785265918949751,-0.43796135667657843,-1.155831846277106,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
-0.5988479132151526,-0.58157849108291,1.7815276177355208,2.1071679799882914,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.6057902549260666,-0.5270207743575699,2.1506033996328666,2.657107747803912,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.31116559571548125,-0.6756592599514608,-0.6329350501922448,-1.0399416964129589,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.6444680399211535,-0.9021795905060339,-0.9234738266873952,0.6134455934666956,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
